DeviceID,TypeofDevice,SoftwareVersion,Patched,ManagementGroupEmail,GroupID
78e9b301-4a54-41be-a875-4b420fb0f6d2,Laptop,Apple iOS 14,No,sclark@swanson.com,12
6f53faa4-2e39-4963-a9f5-3f28ceda8028,Server,Adobe Acrobat 2021,No,vbrown@gomez-pham.com,20
1fbaced4-826d-4764-ba4c-a5e1c1b5ea07,Mobile Device,Adobe Acrobat 2022,Yes,carol71@richmond.info,7
36b727c7-60d6-47e4-96c4-2a4cb2f2184b,Mobile Device,Microsoft SQL Server 2022,Yes,fanderson@jackson.org,14
326d136e-df00-47c8-b293-b21b91ee6f40,Mobile Device,VPN Software v2.0,Yes,michelescott@fitzgerald.com,8
d5eef8c3-e0af-4e6e-8dd0-68bf4e89d6bd,Laptop,Mozilla Firefox 79,No,matthew00@spears-turner.info,11
e88bd62b-6189-4354-a4d2-9de79ddba591,Laptop,Microsoft Windows 11,Yes,lauragomez@mejia.com,13
07e81f8c-d9e9-430e-94c6-7007ce2e89f1,Laptop,Java Platform Java 11,No,aflores@allen-hood.com,6
8b8f53ad-9d4d-4b6e-a9c9-74a8e593f3ec,Mobile Device,Cold Fusion 2021,Yes,fieldsbrian@edwards.com,1
331a3236-18fb-4463-926e-1c7501c85698,Mobile Device,Apple macOS Big Sur,No,mreid@bowen.com,2
822f7909-7353-4869-bb3d-fca2c92c19f6,Laptop,Apple iOS 15,Yes,aarongutierrez@lozano.com,12
acfb83d6-bd6d-4709-8927-560e222c5de4,Laptop,Apple macOS Monterey,Yes,ruth59@saunders.net,10
7cdb71de-d53d-441d-8acf-dc7d25abfd03,Server,Google Chrome 90,Yes,frank79@lewis.org,2
50d65130-9546-412f-a2b2-430ee62e8423,Server,Apple macOS Big Sur,Yes,crystal32@pierce-hickman.com,12
3ca46b41-80fd-49a1-ba63-989e667bc778,Mobile Device,Mozilla Firefox 78,No,qdiaz@kaufman.info,4
0126ab5e-fc3f-468a-b77a-a2671fd9ad83,Mobile Device,Java Platform Java 11,No,peterskimberly@hayden.org,15
bbd9ba45-e0ec-4793-9d2d-439a0aa0d686,Server,Microsoft Office 2019,No,bjones@padilla.com,7
cfe6e812-66fa-4a51-8e19-a19315145ece,Server,Google Chrome 91,Yes,frankwilcox@scott.com,5
2f0db7dc-dac2-4da5-a23f-ce4f289f9527,Laptop,Microsoft Office 365,Yes,rabbott@gill-ellis.net,17
da08a6ff-ca91-4256-8ff3-e172c1bdca0a,Server,Microsoft Windows 10,Yes,latoyawhite@snyder.com,16
99564c43-308b-46b2-b43c-29af77ab6ad2,Laptop,Microsoft Project 2019,Yes,lisa38@brown-leblanc.biz,7
f18fcbd1-3ae3-4f83-9055-f7477a25b0ef,Mobile Device,Google Chrome 90,Yes,ashley18@miller-adams.biz,8
696beea9-c2b5-404f-bb90-5ac8f2087fa3,Mobile Device,Google Chrome 91,Yes,kenneth56@cohen.com,10
ba8c0233-6195-49ce-a0fc-10276f2a11a2,Mobile Device,Microsoft SQL Server 2022,Yes,andrevillanueva@lucas-moore.com,6
63f7119a-d1f7-441b-8404-78df90468529,Laptop,Microsoft Office 2019,No,everettchristine@west-griffin.biz,14
084dcf3e-d84d-48fe-9c68-8176df0e6a9d,Server,Google Chrome 91,Yes,amy55@nichols-krueger.com,3
62c96b96-dea0-430c-9eef-05818c727c04,Mobile Device,Apple iOS 14,Yes,rramirez@scott-lopez.info,4
78a862c9-8343-4cd8-81ae-de8920ce9dd1,Mobile Device,VPN Software v1.0,Yes,patrickpatrick@george.com,6
7cd7fec5-7ae4-4fb1-9ead-68ed83fad890,Mobile Device,Microsoft Windows 10,Yes,williamsmatthew@gonzalez-robinson.com,19
45578fbe-5d40-49af-a620-6e94c9732961,Mobile Device,Adobe Acrobat 2022,Yes,xwashington@cuevas-walker.com,18
c550e503-ce8c-409d-aaaa-3e54a345f751,Server,Apple macOS Big Sur,No,zsmith@campbell.biz,9
a09a949e-adf2-4d33-92ca-da8e01116ee9,Mobile Device,Mozilla Firefox 78,No,thompsonkimberly@drake.biz,7
3b04433c-eafe-4564-9a49-0be11b17717d,Mobile Device,Adobe Acrobat 2022,No,albert64@peters.biz,11
17b9d620-e062-44d2-b0df-66fe1139310c,Laptop,Cold Fusion 2021,Yes,khuber@martinez.com,1
39842537-feee-4232-8dda-b31511cc71ac,Mobile Device,Adobe Acrobat 2021,Yes,ksanford@padilla.com,13
1569dae0-2b23-40b1-b690-5cb3dc70ceb0,Server,Apple macOS Monterey,Yes,samuel99@snow.com,5
8c749150-c59f-4942-88f3-fbc39d38c1fa,Mobile Device,VPN Software v2.0,Yes,brookewashington@jones-simmons.org,3
525fe4e8-f587-4db9-982e-5fb0d735c617,Server,Microsoft Project 2019,No,johnny27@wright-armstrong.com,11
7b03bb95-2546-4a4e-9d53-ca0db93c2ba9,Server,Java Platform Java 11,Yes,jordanrodriguez@munoz.net,2
5332ec17-35bd-41a2-8694-3e6daf360160,Laptop,Mozilla Firefox 78,No,linda33@jackson.com,11
f1419faa-a045-4361-ad06-fbb6ebb5dc5d,Mobile Device,Microsoft Office 365,No,schroedergary@baxter-johnson.biz,6
f21b75cf-717a-41b4-baee-7c53f5606563,Mobile Device,Microsoft Windows 11,No,williamsjerry@espinoza.org,15
a9f8460c-438e-4b95-b286-52fcd7b274ee,Laptop,Java Platform Java 11,Yes,peter54@holden.info,5
436f4a8c-a93e-41d0-a54e-392070110a41,Laptop,Microsoft Project 2021,No,wsimmons@solomon.com,15
61c81856-686f-4c50-bcfa-43a771c1f9fa,Server,Apple iOS 14,No,james25@barber-watson.info,10
0962036e-e38d-4d21-8514-4bd28cdc7b3c,Laptop,Mozilla Firefox 79,Yes,cynthia84@flores.com,7
f509e010-e4b3-4d5a-8115-5670feba35d9,Server,Microsoft Office 2019,Yes,mwoods@soto.org,6
74579660-1487-4d81-a074-debfdf2a9f48,Mobile Device,Microsoft Windows 10,No,nancywalker@mitchell.biz,14
3bba59ef-63fc-4fad-9cbb-f458a465b4eb,Mobile Device,VPN Software v1.0,Yes,mccoykimberly@reed.com,18
0fa6e7fa-349d-46c4-8c9b-a804b51d2c5d,Laptop,Apple iOS 15,No,phillip63@porter-parsons.com,5
08c8c9a2-70a0-42e3-90f5-6e4739e9b609,Server,Adobe Acrobat 2021,No,leekaren@baker-johnson.com,8
ae5b7e1b-f295-4677-b56d-c95546c20382,Mobile Device,Microsoft Project 2021,No,cooperchristine@miller.com,9
184ad614-02d3-4162-a800-e4349c3d77c9,Mobile Device,Microsoft Windows 11,No,paula56@aguilar.info,12
66f89921-2d49-4e04-a431-4fffb48d14cb,Laptop,Google Chrome 90,No,jennifermiller@shields-lopez.com,18
e6fac7ef-56ae-4c99-98cd-0ab512422c5d,Laptop,Google Chrome 91,No,david33@clark-diaz.com,2
14ee2656-2822-478b-93cc-0bf1dc6b8115,Server,Microsoft SQL Server 2022,Yes,whiteadam@evans.com,15
35234c1e-e8c2-476a-b036-012ac693a187,Server,Microsoft Office 2019,No,william82@scott.com,15
c70b5a72-135f-44e8-b8bd-bbd403aee563,Server,Microsoft Office 365,Yes,doris82@torres.com,5
6d9e4344-a885-4a12-95fb-dccd9788a2b9,Mobile Device,Adobe Acrobat 2021,Yes,timgarcia@davis-mcgee.com,5
7c4f45a7-c9f1-4a24-b3ac-d6469a7f2b3b,Mobile Device,Java Platform Java 8,Yes,william08@newman-wolfe.com,3
fe3713a8-6599-4133-98d9-d486d0db2b08,Mobile Device,Google Chrome 90,Yes,edwin94@henry-caldwell.net,14
6d634da6-dabd-4b8c-bfa0-df879ae73887,Mobile Device,Linux Ubuntu 20.04,No,shannon94@hunt.com,7
dba18eb0-5ebf-40cc-bb1b-f2a383c6d564,Laptop,Mozilla Firefox 78,No,xli@delgado-roberts.biz,5
a1fe6a67-4d8a-4431-b487-496c0ddf6571,Mobile Device,VPN Software v1.0,Yes,robin06@campbell.com,3
a5fe83a6-3e8a-4754-b907-c9be214349be,Laptop,Apple iOS 15,Yes,joel55@wilkerson.com,5
8285cbdc-f42e-4dab-8542-30d19d8789dd,Server,Microsoft Project 2019,Yes,linda94@robinson.com,1
744a85b3-8f86-44fd-a256-b91ec7ea106c,Mobile Device,Microsoft Office 2019,Yes,kendraherring@perry.org,16
df554ece-4fb8-49d2-8bfd-e97d06d6b9b3,Laptop,Linux RedHat 8,No,stevenwilliams@smith.com,20
c2de60c7-5409-4457-a4a0-3d82c46f3d95,Mobile Device,Microsoft Office 365,Yes,ryanrodriguez@garcia-gordon.com,12
00ab18c0-2391-4fc5-a24d-fef12ad52d90,Server,Linux Ubuntu 20.04,No,kimberly29@tucker.biz,1
6ac8ebd9-d9cd-4133-a57e-0547a29a533e,Mobile Device,Java Platform Java 11,No,ltran@meza.com,14
5d92af1e-dfc1-409a-89ea-fa4cca0659e3,Laptop,Adobe Acrobat 2022,No,sherryscott@jones.com,13
fb7a895b-6642-43a0-b69d-0b61ffb178d6,Laptop,VPN Software v2.0,No,laneamanda@price.net,8
36e790b8-a990-40f0-a39a-7f4ad1880dbf,Laptop,Microsoft Project 2019,No,daryl18@turner-rubio.com,9
f1c718c3-7194-4f6d-8054-cd7d95fb3c25,Mobile Device,Apple macOS Big Sur,Yes,gford@curtis.com,10
23a357f9-9325-4408-a30a-08c1df307110,Laptop,Microsoft SQL Server 2022,Yes,kelly62@howard.com,12
83916404-cb08-4ba7-ad05-0052a4aada04,Laptop,Microsoft SQL Server 2019,No,dillonpeter@hernandez.com,16
dfca7140-166d-4e24-9e62-d6a0f1da3b0b,Laptop,Microsoft Office 365,No,john78@west.com,6
4f83df93-d5c4-4454-a5c5-1190eae95c7c,Mobile Device,VPN Software v2.0,Yes,gallagherveronica@ellis-smith.com,8
508e724d-7890-48c8-8911-b84842f74c72,Mobile Device,Microsoft SQL Server 2022,Yes,emmagrimes@rodgers-murphy.info,8
a07489af-497c-4485-853e-f5cdda020f20,Mobile Device,Java Platform Java 8,No,xaguirre@snyder.com,7
2e71ecb0-b653-4cd3-9056-82ae09327bdf,Mobile Device,Google Chrome 90,No,mcdanielpaul@hall-mathews.com,18
4e49e933-5bde-4142-8d1d-0630ad1ffef0,Server,Google Chrome 91,Yes,jacobsjulie@bean.com,3
d5294193-8cc1-465e-b645-54c0d10361ef,Server,Linux RedHat 8,No,ryan32@smith-smith.net,1
5007a6eb-b098-448b-8d3c-e5998913c840,Server,Google Chrome 91,No,ayoder@jennings-anderson.com,6
6fed4d44-cf84-4400-9f13-c12c48c2ca56,Mobile Device,Adobe Acrobat 2022,No,oford@huerta.com,6
b7646109-dcfe-40d3-885d-b4e1223f7d81,Mobile Device,Google Chrome 90,No,stevenhumphrey@taylor.com,7
